,0,1,2,3,4,5,6,7,8,9,10,11
2141,124.18,126.1601,127.13,127.92,130.39,133.04,132.85,134.66,135.0,135.0,134.67,135.47
2142,122.49,123.07,125.65,125.14,128.52,129.47,130.63,131.93,131.655,133.64,133.28,133.34
2143,123.66,123.87,126.5,125.83,128.95,129.8,132.52,132.44,134.94,133.82,134.3,133.51
2144,75089140.0,88651176.0,80171256.0,83466720.0,88844590.0,106686700.0,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0
2145,125.9,126.21,127.9,130.36,132.995,131.24,134.43,132.03,134.5,134.16,134.84,133.11
2146,126.1601,127.13,127.92,130.39,133.04,132.85,134.66,135.0,135.0,134.67,135.47,135.53
2147,123.07,125.65,125.14,128.52,129.47,130.63,131.93,131.655,133.64,133.28,133.34,131.81
2148,123.87,126.5,125.83,128.95,129.8,132.52,132.44,134.94,133.82,134.3,133.51,135.02
2149,88651176.0,80171256.0,83466720.0,88844590.0,106686700.0,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0
2150,126.21,127.9,130.36,132.995,131.24,134.43,132.03,134.5,134.16,134.84,133.11,133.5
2151,127.13,127.92,130.39,133.04,132.85,134.66,135.0,135.0,134.67,135.47,135.53,133.75
2152,125.65,125.14,128.52,129.47,130.63,131.93,131.655,133.64,133.28,133.34,131.81,131.3001
2153,126.5,125.83,128.95,129.8,132.52,132.44,134.94,133.82,134.3,133.51,135.02,132.36
2154,80171256.0,83466720.0,88844590.0,106686700.0,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0
2155,127.9,130.36,132.995,131.24,134.43,132.03,134.5,134.16,134.84,133.11,133.5,131.94
2156,127.92,130.39,133.04,132.85,134.66,135.0,135.0,134.67,135.47,135.53,133.75,134.15
2157,125.14,128.52,129.47,130.63,131.93,131.655,133.64,133.28,133.34,131.81,131.3001,131.41
2158,125.83,128.95,129.8,132.52,132.44,134.94,133.82,134.3,133.51,135.02,132.36,133.04
2159,83466720.0,88844590.0,106686700.0,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0
2160,130.36,132.995,131.24,134.43,132.03,134.5,134.16,134.84,133.11,133.5,131.94,134.32
2161,130.39,133.04,132.85,134.66,135.0,135.0,134.67,135.47,135.53,133.75,134.15,135.12
2162,128.52,129.47,130.63,131.93,131.655,133.64,133.28,133.34,131.81,131.3001,131.41,132.16
2163,128.95,129.8,132.52,132.44,134.94,133.82,134.3,133.51,135.02,132.36,133.04,132.16
2164,88844590.0,106686700.0,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0
2165,132.995,131.24,134.43,132.03,134.5,134.16,134.84,133.11,133.5,131.94,134.32,134.72
2166,133.04,132.85,134.66,135.0,135.0,134.67,135.47,135.53,133.75,134.15,135.12,135.06
2167,129.47,130.63,131.93,131.655,133.64,133.28,133.34,131.81,131.3001,131.41,132.16,133.56
2168,129.8,132.52,132.44,134.94,133.82,134.3,133.51,135.02,132.36,133.04,132.16,134.83
2169,106686700.0,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0
2170,131.24,134.43,132.03,134.5,134.16,134.84,133.11,133.5,131.94,134.32,134.72,134.39
2171,132.85,134.66,135.0,135.0,134.67,135.47,135.53,133.75,134.15,135.12,135.06,135.41
2172,130.63,131.93,131.655,133.64,133.28,133.34,131.81,131.3001,131.41,132.16,133.56,134.11
2173,132.52,132.44,134.94,133.82,134.3,133.51,135.02,132.36,133.04,132.16,134.83,135.01
2174,91419980.0,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0
2175,134.43,132.03,134.5,134.16,134.84,133.11,133.5,131.94,134.32,134.72,134.39,133.58
2176,134.66,135.0,135.0,134.67,135.47,135.53,133.75,134.15,135.12,135.06,135.41,135.02
2177,131.93,131.655,133.64,133.28,133.34,131.81,131.3001,131.41,132.16,133.56,134.11,133.08
2178,132.44,134.94,133.82,134.3,133.51,135.02,132.36,133.04,132.16,134.83,135.01,134.31
2179,91266540.0,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0
2180,132.03,134.5,134.16,134.84,133.11,133.5,131.94,134.32,134.72,134.39,133.58,133.48
2181,135.0,135.0,134.67,135.47,135.53,133.75,134.15,135.12,135.06,135.41,135.02,137.07
2182,131.655,133.64,133.28,133.34,131.81,131.3001,131.41,132.16,133.56,134.11,133.08,132.45
2183,134.94,133.82,134.3,133.51,135.02,132.36,133.04,132.16,134.83,135.01,134.31,136.47
2184,87222780.0,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0
2185,134.5,134.16,134.84,133.11,133.5,131.94,134.32,134.72,134.39,133.58,133.48,131.46
2186,135.0,134.67,135.47,135.53,133.75,134.15,135.12,135.06,135.41,135.02,137.07,133.56
2187,133.64,133.28,133.34,131.81,131.3001,131.41,132.16,133.56,134.11,133.08,132.45,131.065
2188,133.82,134.3,133.51,135.02,132.36,133.04,132.16,134.83,135.01,134.31,136.47,131.78
2189,89347100.0,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0
2190,134.16,134.84,133.11,133.5,131.94,134.32,134.72,134.39,133.58,133.48,131.46,132.54
2191,134.67,135.47,135.53,133.75,134.15,135.12,135.06,135.41,135.02,137.07,133.56,134.07
2192,133.28,133.34,131.81,131.3001,131.41,132.16,133.56,134.11,133.08,132.45,131.065,131.83
2193,134.3,133.51,135.02,132.36,133.04,132.16,134.83,135.01,134.31,136.47,131.78,132.04
2194,84922380.0,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0
2195,134.84,133.11,133.5,131.94,134.32,134.72,134.39,133.58,133.48,131.46,132.54,127.85
2196,135.47,135.53,133.75,134.15,135.12,135.06,135.41,135.02,137.07,133.56,134.07,131.4899
2197,133.34,131.81,131.3001,131.41,132.16,133.56,134.11,133.08,132.45,131.065,131.83,126.7
2198,133.51,135.02,132.36,133.04,132.16,134.83,135.01,134.31,136.47,131.78,132.04,131.19
2199,94264216.0,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0
2200,133.11,133.5,131.94,134.32,134.72,134.39,133.58,133.48,131.46,132.54,127.85,128.1
2201,135.53,133.75,134.15,135.12,135.06,135.41,135.02,137.07,133.56,134.07,131.4899,130.45
2202,131.81,131.3001,131.41,132.16,133.56,134.11,133.08,132.45,131.065,131.83,126.7,127.97
2203,135.02,132.36,133.04,132.16,134.83,135.01,134.31,136.47,131.78,132.04,131.19,129.2
2204,94812350.0,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0
2205,133.5,131.94,134.32,134.72,134.39,133.58,133.48,131.46,132.54,127.85,128.1,129.74
2206,133.75,134.15,135.12,135.06,135.41,135.02,137.07,133.56,134.07,131.4899,130.45,129.75
2207,131.3001,131.41,132.16,133.56,134.11,133.08,132.45,131.065,131.83,126.7,127.97,127.13
2208,132.36,133.04,132.16,134.83,135.01,134.31,136.47,131.78,132.04,131.19,129.2,127.89
2209,68847140.0,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0
2210,131.94,134.32,134.72,134.39,133.58,133.48,131.46,132.54,127.85,128.1,129.74,130.21
2211,134.15,135.12,135.06,135.41,135.02,137.07,133.56,134.07,131.4899,130.45,129.75,131.2582
2212,131.41,132.16,133.56,134.11,133.08,132.45,131.065,131.83,126.7,127.97,127.13,129.475
2213,133.04,132.16,134.83,135.01,134.31,136.47,131.78,132.04,131.19,129.2,127.89,130.85
2214,84566456.0,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0
2215,134.32,134.72,134.39,133.58,133.48,131.46,132.54,127.85,128.1,129.74,130.21,126.85
2216,135.12,135.06,135.41,135.02,137.07,133.56,134.07,131.4899,130.45,129.75,131.2582,129.54
2217,132.16,133.56,134.11,133.08,132.45,131.065,131.83,126.7,127.97,127.13,129.475,126.81
2218,132.16,134.83,135.01,134.31,136.47,131.78,132.04,131.19,129.2,127.89,130.85,129.41
2219,78756776.0,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0
2220,134.72,134.39,133.58,133.48,131.46,132.54,127.85,128.1,129.74,130.21,126.85,125.91
2221,135.06,135.41,135.02,137.07,133.56,134.07,131.4899,130.45,129.75,131.2582,129.54,126.27
2222,133.56,134.11,133.08,132.45,131.065,131.83,126.7,127.97,127.13,129.475,126.81,122.77
2223,134.83,135.01,134.31,136.47,131.78,132.04,131.19,129.2,127.89,130.85,129.41,123.5
2224,66905068.0,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0
2225,134.39,133.58,133.48,131.46,132.54,127.85,128.1,129.74,130.21,126.85,125.91,122.77
2226,135.41,135.02,137.07,133.56,134.07,131.4899,130.45,129.75,131.2582,129.54,126.27,124.64
2227,134.11,133.08,132.45,131.065,131.83,126.7,127.97,127.13,129.475,126.81,122.77,122.25
2228,135.01,134.31,136.47,131.78,132.04,131.19,129.2,127.89,130.85,129.41,123.5,123.4
2229,66015804.0,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0
2230,133.58,133.48,131.46,132.54,127.85,128.1,129.74,130.21,126.85,125.91,122.77,124.97
2231,135.02,137.07,133.56,134.07,131.4899,130.45,129.75,131.2582,129.54,126.27,124.64,126.15
2232,133.08,132.45,131.065,131.83,126.7,127.97,127.13,129.475,126.81,122.77,122.25,124.26
2233,134.31,136.47,131.78,132.04,131.19,129.2,127.89,130.85,129.41,123.5,123.4,124.58
2234,107760100.0,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0
2235,133.48,131.46,132.54,127.85,128.1,129.74,130.21,126.85,125.91,122.77,124.97,127.45
2236,137.07,133.56,134.07,131.4899,130.45,129.75,131.2582,129.54,126.27,124.64,126.15,127.89
2237,132.45,131.065,131.83,126.7,127.97,127.13,129.475,126.81,122.77,122.25,124.26,125.85
2238,136.47,131.78,132.04,131.19,129.2,127.89,130.85,129.41,123.5,123.4,124.58,126.25
2239,151100960.0,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0
2240,131.46,132.54,127.85,128.1,129.74,130.21,126.85,125.91,122.77,124.97,127.45,126.27
2241,133.56,134.07,131.4899,130.45,129.75,131.2582,129.54,126.27,124.64,126.15,127.89,126.93
2242,131.065,131.83,126.7,127.97,127.13,129.475,126.81,122.77,122.25,124.26,125.85,125.17
2243,131.78,132.04,131.19,129.2,127.89,130.85,129.41,123.5,123.4,124.58,126.25,126.82
2244,109839464.0,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0
2245,132.54,127.85,128.1,129.74,130.21,126.85,125.91,122.77,124.97,127.45,126.27,124.85
2246,134.07,131.4899,130.45,129.75,131.2582,129.54,126.27,124.64,126.15,127.89,126.93,126.99
2247,131.83,126.7,127.97,127.13,129.475,126.81,122.77,122.25,124.26,125.85,125.17,124.78
2248,132.04,131.19,129.2,127.89,130.85,129.41,123.5,123.4,124.58,126.25,126.82,126.56
2249,75135100.0,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0
2250,127.85,128.1,129.74,130.21,126.85,125.91,122.77,124.97,127.45,126.27,124.85,124.69
2251,131.4899,130.45,129.75,131.2582,129.54,126.27,124.64,126.15,127.89,126.93,126.99,124.915
2252,126.7,127.97,127.13,129.475,126.81,122.77,122.25,124.26,125.85,125.17,124.78,122.86
2253,131.19,129.2,127.89,130.85,129.41,123.5,123.4,124.58,126.25,126.82,126.56,123.16
2254,137564720.0,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0
2255,128.1,129.74,130.21,126.85,125.91,122.77,124.97,127.45,126.27,124.85,124.69,127.31
2256,130.45,129.75,131.2582,129.54,126.27,124.64,126.15,127.89,126.93,126.99,124.915,127.72
2257,127.97,127.13,129.475,126.81,122.77,122.25,124.26,125.85,125.17,124.78,122.86,125.1
2258,129.2,127.89,130.85,129.41,123.5,123.4,124.58,126.25,126.82,126.56,123.16,125.23
2259,84000900.0,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0
2260,129.74,130.21,126.85,125.91,122.77,124.97,127.45,126.27,124.85,124.69,127.31,125.43
2261,129.75,131.2582,129.54,126.27,124.64,126.15,127.89,126.93,126.99,124.915,127.72,128.0
2262,127.13,129.475,126.81,122.77,122.25,124.26,125.85,125.17,124.78,122.86,125.1,125.21
2263,127.89,130.85,129.41,123.5,123.4,124.58,126.25,126.82,126.56,123.16,125.23,127.82
2264,78128340.0,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0
2265,130.21,126.85,125.91,122.77,124.97,127.45,126.27,124.85,124.69,127.31,125.43,127.1
2266,131.2582,129.54,126.27,124.64,126.15,127.89,126.93,126.99,124.915,127.72,128.0,127.94
2267,129.475,126.81,122.77,122.25,124.26,125.85,125.17,124.78,122.86,125.1,125.21,125.94
2268,130.85,129.41,123.5,123.4,124.58,126.25,126.82,126.56,123.16,125.23,127.82,126.01
2269,78973270.0,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0
2270,126.85,125.91,122.77,124.97,127.45,126.27,124.85,124.69,127.31,125.43,127.1,126.9
2271,129.54,126.27,124.64,126.15,127.89,126.93,126.99,124.915,127.72,128.0,127.94,128.32
2272,126.81,122.77,122.25,124.26,125.85,125.17,124.78,122.86,125.1,125.21,125.94,126.32
2273,129.41,123.5,123.4,124.58,126.25,126.82,126.56,123.16,125.23,127.82,126.01,127.82
2274,88071230.0,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0
2275,125.91,122.77,124.97,127.45,126.27,124.85,124.69,127.31,125.43,127.1,126.9,126.85
2276,126.27,124.64,126.15,127.89,126.93,126.99,124.915,127.72,128.0,127.94,128.32,127.39
2277,122.77,122.25,124.26,125.85,125.17,124.78,122.86,125.1,125.21,125.94,126.32,126.42
2278,123.5,123.4,124.58,126.25,126.82,126.56,123.16,125.23,127.82,126.01,127.82,126.955
2279,126142824.0,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0
2280,122.77,124.97,127.45,126.27,124.85,124.69,127.31,125.43,127.1,126.9,126.85,125.28
2281,124.64,126.15,127.89,126.93,126.99,124.915,127.72,128.0,127.94,128.32,127.39,127.64
2282,122.25,124.26,125.85,125.17,124.78,122.86,125.1,125.21,125.94,126.32,126.42,125.08
2283,123.4,124.58,126.25,126.82,126.56,123.16,125.23,127.82,126.01,127.82,126.955,126.44
2284,112172280.0,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0
2285,124.97,127.45,126.27,124.85,124.69,127.31,125.43,127.1,126.9,126.85,125.28,124.61
2286,126.15,127.89,126.93,126.99,124.915,127.72,128.0,127.94,128.32,127.39,127.64,125.8
2287,124.26,125.85,125.17,124.78,122.86,125.1,125.21,125.94,126.32,126.42,125.08,124.55
2288,124.58,126.25,126.82,126.56,123.16,125.23,127.82,126.01,127.82,126.955,126.44,125.57
2289,105861336.0,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0
2290,127.45,126.27,124.85,124.69,127.31,125.43,127.1,126.9,126.85,125.28,124.61,124.28
2291,127.89,126.93,126.99,124.915,127.72,128.0,127.94,128.32,127.39,127.64,125.8,125.35
2292,125.85,125.17,124.78,122.86,125.1,125.21,125.94,126.32,126.42,125.08,124.55,123.94
2293,126.25,126.82,126.56,123.16,125.23,127.82,126.01,127.82,126.955,126.44,125.57,125.08
2294,81917950.0,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0
2295,126.27,124.85,124.69,127.31,125.43,127.1,126.9,126.85,125.28,124.61,124.28,125.06
2296,126.93,126.99,124.915,127.72,128.0,127.94,128.32,127.39,127.64,125.8,125.35,125.24
2297,125.17,124.78,122.86,125.1,125.21,125.94,126.32,126.42,125.08,124.55,123.94,124.05
2298,126.82,126.56,123.16,125.23,127.82,126.01,127.82,126.955,126.44,125.57,125.08,124.28
2299,74244620.0,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0
2300,124.85,124.69,127.31,125.43,127.1,126.9,126.85,125.28,124.61,124.28,125.06,123.54
2301,126.99,124.915,127.72,128.0,127.94,128.32,127.39,127.64,125.8,125.35,125.24,124.85
2302,124.78,122.86,125.1,125.21,125.94,126.32,126.42,125.08,124.55,123.94,124.05,123.13
2303,126.56,123.16,125.23,127.82,126.01,127.82,126.955,126.44,125.57,125.08,124.28,124.68
2304,63342930.0,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0
2305,124.69,127.31,125.43,127.1,126.9,126.85,125.28,124.61,124.28,125.06,123.54,125.89
2306,124.915,127.72,128.0,127.94,128.32,127.39,127.64,125.8,125.35,125.24,124.85,126.16
2307,122.86,125.1,125.21,125.94,126.32,126.42,125.08,124.55,123.94,124.05,123.13,123.85
2308,123.16,125.23,127.82,126.01,127.82,126.955,126.44,125.57,125.08,124.28,124.68,124.07
2309,92611990.0,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0
2310,127.31,125.43,127.1,126.9,126.85,125.28,124.61,124.28,125.06,123.54,125.89,125.9
2311,127.72,128.0,127.94,128.32,127.39,127.64,125.8,125.35,125.24,124.85,126.16,126.32
2312,125.1,125.21,125.94,126.32,126.42,125.08,124.55,123.94,124.05,123.13,123.85,124.8321
2313,125.23,127.82,126.01,127.82,126.955,126.44,125.57,125.08,124.28,124.68,124.07,126.17
2314,76857120.0,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0
2315,125.43,127.1,126.9,126.85,125.28,124.61,124.28,125.06,123.54,125.89,125.9,126.74
2316,128.0,127.94,128.32,127.39,127.64,125.8,125.35,125.24,124.85,126.16,126.32,128.46
2317,125.21,125.94,126.32,126.42,125.08,124.55,123.94,124.05,123.13,123.85,124.8321,126.2101
2318,127.82,126.01,127.82,126.955,126.44,125.57,125.08,124.28,124.68,124.07,126.17,126.6
2319,79295440.0,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0
2320,127.1,126.9,126.85,125.28,124.61,124.28,125.06,123.54,125.89,125.9,126.74,127.13
2321,127.94,128.32,127.39,127.64,125.8,125.35,125.24,124.85,126.16,126.32,128.46,127.75
2322,125.94,126.32,126.42,125.08,124.55,123.94,124.05,123.13,123.85,124.8321,126.2101,126.52
2323,126.01,127.82,126.955,126.44,125.57,125.08,124.28,124.68,124.07,126.17,126.6,127.21
2324,63092944.0,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0
2325,126.9,126.85,125.28,124.61,124.28,125.06,123.54,125.89,125.9,126.74,127.13,126.11
2326,128.32,127.39,127.64,125.8,125.35,125.24,124.85,126.16,126.32,128.46,127.75,128.19
2327,126.32,126.42,125.08,124.55,123.94,124.05,123.13,123.85,124.8321,126.2101,126.52,125.94
2328,127.82,126.955,126.44,125.57,125.08,124.28,124.68,124.07,126.17,126.6,127.21,127.02
2329,72009480.0,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0
2330,126.85,125.28,124.61,124.28,125.06,123.54,125.89,125.9,126.74,127.13,126.11,127.35
2331,127.39,127.64,125.8,125.35,125.24,124.85,126.16,126.32,128.46,127.75,128.19,127.44
2332,126.42,125.08,124.55,123.94,124.05,123.13,123.85,124.8321,126.2101,126.52,125.94,126.1
2333,126.955,126.44,125.57,125.08,124.28,124.68,124.07,126.17,126.6,127.21,127.02,126.53
2334,56575920.0,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0
2335,125.28,124.61,124.28,125.06,123.54,125.89,125.9,126.74,127.13,126.11,127.35,130.48
2336,127.64,125.8,125.35,125.24,124.85,126.16,126.32,128.46,127.75,128.19,127.44,130.54
2337,125.08,124.55,123.94,124.05,123.13,123.85,124.8321,126.2101,126.52,125.94,126.1,127.07
2338,126.44,125.57,125.08,124.28,124.68,124.07,126.17,126.6,127.21,127.02,126.53,127.82
2339,94625600.0,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0
2340,124.61,124.28,125.06,123.54,125.89,125.9,126.74,127.13,126.11,127.35,130.48,129.64
2341,125.8,125.35,125.24,124.85,126.16,126.32,128.46,127.75,128.19,127.44,130.54,130.6
2342,124.55,123.94,124.05,123.13,123.85,124.8321,126.2101,126.52,125.94,126.1,127.07,129.39
2343,125.57,125.08,124.28,124.68,124.07,126.17,126.6,127.21,127.02,126.53,127.82,129.94
2344,71311110.0,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0
2345,124.28,125.06,123.54,125.89,125.9,126.74,127.13,126.11,127.35,130.48,129.64,130.15
2346,125.35,125.24,124.85,126.16,126.32,128.46,127.75,128.19,127.44,130.54,130.6,130.89
2347,123.94,124.05,123.13,123.85,124.8321,126.2101,126.52,125.94,126.1,127.07,129.39,128.461
2348,125.08,124.28,124.68,124.07,126.17,126.6,127.21,127.02,126.53,127.82,129.94,130.37
2349,67637120.0,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0
2350,125.06,123.54,125.89,125.9,126.74,127.13,126.11,127.35,130.48,129.64,130.15,131.79
2351,125.24,124.85,126.16,126.32,128.46,127.75,128.19,127.44,130.54,130.6,130.89,132.55
2352,124.05,123.13,123.85,124.8321,126.2101,126.52,125.94,126.1,127.07,129.39,128.461,129.65
2353,124.28,124.68,124.07,126.17,126.6,127.21,127.02,126.53,127.82,129.94,130.37,129.8
2354,59278864.0,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0
2355,123.54,125.89,125.9,126.74,127.13,126.11,127.35,130.48,129.64,130.15,131.79,130.46
2356,124.85,126.16,126.32,128.46,127.75,128.19,127.44,130.54,130.6,130.89,132.55,131.51
2357,123.13,123.85,124.8321,126.2101,126.52,125.94,126.1,127.07,129.39,128.461,129.65,130.24
2358,124.68,124.07,126.17,126.6,127.21,127.02,126.53,127.82,129.94,130.37,129.8,130.71
2359,76229170.0,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0
2360,125.89,125.9,126.74,127.13,126.11,127.35,130.48,129.64,130.15,131.79,130.46,132.3
2361,126.16,126.32,128.46,127.75,128.19,127.44,130.54,130.6,130.89,132.55,131.51,132.41
2362,123.85,124.8321,126.2101,126.52,125.94,126.1,127.07,129.39,128.461,129.65,130.24,129.21
2363,124.07,126.17,126.6,127.21,127.02,126.53,127.82,129.94,130.37,129.8,130.71,130.3
2364,75169340.0,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0,79663310.0
2365,125.9,126.74,127.13,126.11,127.35,130.48,129.64,130.15,131.79,130.46,132.3,133.98
2366,126.32,128.46,127.75,128.19,127.44,130.54,130.6,130.89,132.55,131.51,132.41,134.08
2367,124.8321,126.2101,126.52,125.94,126.1,127.07,129.39,128.461,129.65,130.24,129.21,131.62
2368,126.17,126.6,127.21,127.02,126.53,127.82,129.94,130.37,129.8,130.71,130.3,132.13
2369,71057550.0,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0,79663310.0,74783620.0
2370,126.74,127.13,126.11,127.35,130.48,129.64,130.15,131.79,130.46,132.3,133.98,133.7
2371,128.46,127.75,128.19,127.44,130.54,130.6,130.89,132.55,131.51,132.41,134.08,134.32
2372,126.2101,126.52,125.94,126.1,127.07,129.39,128.461,129.65,130.24,129.21,131.62,133.23
2373,126.6,127.21,127.02,126.53,127.82,129.94,130.37,129.8,130.71,130.3,132.13,133.77
2374,74403780.0,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0,79663310.0,74783620.0,60214200.0
2375,127.13,126.11,127.35,130.48,129.64,130.15,131.79,130.46,132.3,133.98,133.7,133.41
2376,127.75,128.19,127.44,130.54,130.6,130.89,132.55,131.51,132.41,134.08,134.32,134.64
2377,126.52,125.94,126.1,127.07,129.39,128.461,129.65,130.24,129.21,131.62,133.23,132.93
2378,127.21,127.02,126.53,127.82,129.94,130.37,129.8,130.71,130.3,132.13,133.77,134.45
2379,56877936.0,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0,79663310.0,74783620.0,60214200.0,68711000.0
2380,126.11,127.35,130.48,129.64,130.15,131.79,130.46,132.3,133.98,133.7,133.41,133.11
2381,128.19,127.44,130.54,130.6,130.89,132.55,131.51,132.41,134.08,134.32,134.64,133.89
2382,125.94,126.1,127.07,129.39,128.461,129.65,130.24,129.21,131.62,133.23,132.93,132.81
2383,127.02,126.53,127.82,129.94,130.37,129.8,130.71,130.3,132.13,133.77,134.45,133.46
2384,71186424.0,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0,79663310.0,74783620.0,60214200.0,68711000.0,70783740.0
2385,127.35,130.48,129.64,130.15,131.79,130.46,132.3,133.98,133.7,133.41,133.11,134.78
2386,127.44,130.54,130.6,130.89,132.55,131.51,132.41,134.08,134.32,134.64,133.89,135.245
2387,126.1,127.07,129.39,128.461,129.65,130.24,129.21,131.62,133.23,132.93,132.81,133.35
2388,126.53,127.82,129.94,130.37,129.8,130.71,130.3,132.13,133.77,134.45,133.46,133.41
2389,53522372.0,96906490.0,62746332.0,91815020.0,96721670.0,108953310.0,79663310.0,74783620.0,60214200.0,68711000.0,70783740.0,62111304.0
